"first_name","last_name","gender","age","length_service","absent_hours","distribution_centers_id","entry_age"
"Pickett","Marta","F",39.65133,4.2342706,24.65164,6,35.417057
"McDonald","Raquel","F",37.580166,3.8981297,38.978622,3,33.682037
"Usher","Clifton","M",45.70187,18.714495,0,1,26.987375
"Click","Audra","F",30.23772,1.2249845,0,1,29.012735
"Whitman","Gary","M",47.444023,7.191712,133.24947,3,40.25231
"Vargas","Susan","F",37.376743,6.650816,43.04919,6,30.725927
"Owen","Jay","M",24.531998,5.836591,0,4,18.695408
"Hayes","Eric","M",49.81724,26.783066,31.583412,6,23.034176
"Creighton","Marie","F",39.41713,2.1085846,32.577824,9,37.308544
"Briones","Karin","F",48.70922,3.8957927,105.2711,2,44.813427
"Kent","Charles","M",46.48725,3.8266432,90.895004,7,42.660606
"Jones","Jeremy","M",41.41337,2.877209,64.67104,3,38.53616
"Pierce","Anita","F",42.25238,1.2571791,40.362602,10,40.9952
"Andrews","Sergio","M",52.68017,16.87934,0,10,35.800827
"Reeves","Freddy","M",33.554203,3.6943092,0,3,29.859894
"Tovar","Sarah","F",34.644722,3.537965,21.781727,1,31.106756
"Sullivan","Stephen","M",48.285625,4.8002896,108.88888,6,43.485336
"Alexander","Sarah","F",53.889423,5.409041,111.67376,1,48.48038
"Hess","Charles","M",55.76493,33.688885,0,5,22.076046
"Nance","Elaine","F",55.01031,7.17544,126.58916,4,47.83487
"Oneil","Austin","M",42.206795,5.3161077,65.830635,7,36.890686
"Arrington","Donna","F",40.72064,4.9214106,89.09809,3,35.79923
"Toliver","Betty","F",44.136147,5.588465,77.992676,1,38.54768
"Cox","Sharon","F",55.605915,4.2802186,162.07115,2,51.325695
"Moore","Charles","M",46.556225,2.3398144,58.36254,4,44.21641
"Adkins","Jane","F",35.134567,4.123586,13.919723,2,31.01098
"Smith","Doris","F",58.07046,3.6660602,202.22466,3,54.4044
"Torres","Frances","F",53.4876,19.460693,60.32134,7,34.026905
"Hall","Cristobal","M",56.989525,3.75909,154.29115,9,53.230434
"Ruiz","Richard","M",55.82504,21.561588,73.090164,9,34.26345
"Marin","Juan","M",28.436842,5.8547697,0,9,22.582073
"Lee","Helen","F",67,1,0,1,66
"Watts","April","F",43.161903,6.3524804,59.136547,3,36.80942
"Stevens","Matt","M",39.441895,4.307553,17.596031,9,35.134342
"Hufford","Salena","F",32.297188,1.5741689,50.377773,2,30.723019
"Wood","Shawnee","F",44.582542,5.3574395,116.648926,7,39.2251
"Powell","Brittany","F",54.93293,4.994945,104.08191,4,49.937984
"Richardson","Michael","M",29.069778,5.3798785,0,4,23.6899
"Burt","Joy","F",52.870647,4.148151,114.51105,7,48.722496
"Orsini","Marcus","M",38.730553,2.0510097,12.252533,5,36.679543
"Webb","Arthur","M",60.925735,2.4790678,124.153404,4,58.446667
"Hallock","Lorine","F",45.23441,4.4465723,104.301,2,40.787838
"Knight","Cecelia","F",23.080296,6.277629,0,5,16.802666
"Archer","Renee","F",39.14749,21.147491,88.627495,1,18
"Doris","Richard","M",52.92548,7.862807,77.57513,6,45.06267
"Tobey","Melissa","F",35.54518,6.019761,0,4,29.525421
"Sheffield","Rosemary","F",46.21124,5.5397635,129.63306,8,40.671474
"Rose","Leslie","M",62.393826,3.1305966,84.829185,2,59.26323
"Davis","Susan","F",45.185577,5.4488273,82.20344,4,39.73675
"Buda","Thomas","M",34.295815,4.258258,22.627325,9,30.037556
"Haveman","Melinda","F",38.733612,4.69317,53.18199,4,34.040443
"Jones","Shannon","M",58.129025,7.1572175,113.121155,9,50.971806
"Hockman","Patricia","F",42.410744,8.486238,96.840355,3,33.924507
"Hall","Lakeisha","F",56.46422,4.51336,93.22574,9,51.95086
"Muir","Latonya","F",33.065266,4.150117,31.11767,4,28.91515
"Foster","Paul","M",32.583866,14.583867,33.80789,1,18
"Coleman","Ana","F",52.18535,5.9852257,164.02846,1,46.200123
"King","Zoraida","F",39.19805,11.77536,68.60073,9,27.422691
"Traylor","Brenda","F",51.076538,7.0622067,74.59369,2,44.01433
"Clark","Kevin","M",29.551199,5.692511,0,5,23.858688
"Camp","Chris","M",42.02258,9.34757,67.17937,4,32.67501
"Quesada","Thomas","M",62.644337,2.116037,156.14084,2,60.5283
"Smith","Cathy","F",64.23124,4.361367,142.8418,3,59.869873
"Willis","Ray","M",37.75449,1,0,7,36.75449
"Lyons","Jeannette","F",36.63402,4.9436316,0,10,31.69039
"Keith","Larry","M",52.71591,6.112512,80.01482,9,46.6034
"Morales","Gerald","M",38.233395,5.945349,9.282681,10,32.288044
"Jimenez","Mike","M",49.81724,7.17544,90.36786,2,42.6418
"Nusbaum","William","M",31.02611,7.3550167,25.88515,3,23.671093
"Calcote","Hildred","F",44.645527,5.1868796,99.11985,2,39.45865
"Alvarado","Erica","F",28.222095,3.6402414,0,1,24.581854
"Chang","Gertrude","F",52.68017,13.518324,30.620747,4,39.161842
"Williams","Gracie","F",24.649702,2.202029,10.734074,8,22.447674
"Bull","Carey","M",40.59613,3.6068497,70.64422,2,36.98928
"Robbins","Henry","M",55.76493,19.460693,0,8,36.304237
"Fernandez","Jennifer","F",31.30475,4.6671944,23.910627,4,26.637556
"Spinks","Danielle","F",50.319134,6.9931192,118.44732,2,43.326015
"Roos","James","M",55.01031,36.747627,50.273907,9,18.262684
"Vanleuven","Raymond","M",38.314556,3.5840106,11.809708,7,34.730545
"Pettiford","Jason","M",28.255978,2.123325,0.99186987,2,26.132652
"Grimes","Elizabeth","F",35.195187,2.8673987,37.08335,2,32.32779
"Smith","Nicholas","M",35.453075,6.1798105,0.026575364,9,29.273266
"Mays","Steven","M",27.614098,5.4584455,0,5,22.155651
"Phillips","Winston","M",35.653736,4.3542647,37.158264,7,31.29947
"Bertrand","Michael","M",49.56481,4.980005,100.50498,4,44.58481
"Lorenz","Shane","M",53.4876,4.75773,106.109474,2,48.72987
"Felix","Carl","M",49.898106,31.898108,0,9,17.999998
"Green","Anna","F",41.02016,3.0013123,67.650925,4,38.01885
"Nevitt","Phillip","M",53.65045,5.732535,129.75235,3,47.917915
"Troup","Martha","F",39.860054,4.3227935,76.99939,2,35.537262
"Ross","Eric","M",35.489235,5.155878,48.83862,3,30.333357
"Farley","Jerry","M",41.247356,6.42672,52.384018,4,34.820637
"Moore","Katherine","F",51.24375,12.864293,84.29653,3,38.37946
"Sheppard","Viviana","F",41.15682,10.819168,57.052437,8,30.33765
"Brown","Peggy","F",30.091415,2.895991,31.120325,3,27.195425
"Davis","Danielle","F",42.70822,6.815473,53.07672,10,35.89275
"Leblanc","Stephanie","F",48.15581,27.179623,0,9,20.976189
"Burton","Stella","F",46.285286,3.7279282,81.19968,10,42.557358
"Kelley","David","M",45.581673,6.644152,44.210564,6,38.93752
"Ernst","Karen","F",66.49516,4.760326,169.76872,3,61.734837
"Callahan","Paul","M",40.966297,4.9907064,79.4381,6,35.97559
"Head","Geneva","F",43.274227,2.9911318,71.05759,2,40.283096
"Barr","Joy","F",51.84765,3.2712588,123.70224,9,48.57639
"Alexis","Janet","F",27.336786,3.590454,0,7,23.746332
"Boyd","Gayle","F",42.37413,6.2357635,83.60413,8,36.138367
"Norberg","John","M",13.744758,1.9731988,0,5,11.771559
"Ogle","Margaret","F",25.023169,4.0125356,45.311466,4,21.010633
"Soria","Barbara","F",38.194233,5.365217,69.66174,8,32.829018
"McMaster","Tim","M",44.017494,2.1052883,26.031818,9,41.912205
"Hardy","Nick","M",41.552498,4.1600475,50.58241,7,37.39245
"Devaney","Stacey","F",41.58173,22.559587,45.886547,5,19.022142
"Patterson","Jackie","F",56.09869,3.4275966,133.69014,10,52.671093
"Lucas","Julie","F",46.28919,4.8663316,96.21594,7,41.422855
"Wilson","Walter","M",41.697273,8.673875,52.620434,7,33.0234
"Bains","Kelly","M",39.655064,4.0122905,44.00718,1,35.642773
"Hall","Andrea","F",40.334927,5.8256993,95.210976,1,34.509228
"Baker","Julio","M",25.913908,6.1220117,0,1,19.791897
"Tart","Joseph","M",37.236397,5.4889493,13.601304,10,31.747448
"Rogers","John","M",14.946593,0.99316376,0,9,13.953429
"Koopman","Michele","F",33.89016,2.6572773,52.91264,2,31.232882
"Jones","Virginia","F",61.90124,3.2256014,149.06363,7,58.67564
"Lawson","Kim","F",33.91264,4.523707,86.24174,2,29.388933
"Jones","Joseph","M",36.089638,3.949337,45.684956,7,32.1403
"Archer","Patricia","F",43.20381,1.0928732,102.77241,2,42.11094
"Morgan","Nathan","M",48.968086,5.6774845,74.11079,5,43.290604
"Tidwell","Mary","F",22.686968,2.7700756,0,9,19.916893
"Dominguez","Jessica","F",37.994595,4.6344543,45.13771,6,33.36014
"Conley","Leon","M",31.444136,4.7959294,5.2918353,4,26.648207
"Shields","Andrea","F",41.751835,3.04035,88.21704,7,38.711487
"Higgins","Roger","M",44.81843,4.7962303,62.93824,4,40.0222
"Payne","Linda","F",25.94224,4.5752034,0,4,21.367037
"Baughman","Julius","M",41.26603,5.188037,63.668858,6,36.07799
"Beerman","Clyde","M",39.441998,3.976575,13.769486,3,35.465424
"Sandoval","Viola","F",49.953796,4.795102,127.21498,2,45.158695
"Hernandez","Ione","F",48.75677,1.1625197,107.69049,5,47.59425
"Graham","Cassandra","F",32.966927,2.6888118,25.98804,8,30.278114
"Fitts","Kelly","F",21.642252,4.065097,0,3,17.577156
"Gross","Jean","F",37.441936,2.5277042,45.846897,8,34.91423
"Ward","Ronald","M",40.445866,4.971901,20.067078,2,35.473965
"Jones","George","M",38.41935,1.9416816,50.614815,2,36.47767
"Raines","Shelly","F",46.402245,3.5237489,109.55344,10,42.878494
"Gardner","Terry","M",41.589737,5.8956614,56.79406,8,35.694077
"Trejo","Margaret","F",45.38657,4.3278413,111.749245,4,41.058727
"Faber","Richard","M",47.754402,3.42158,76.81498,10,44.33282
"Happel","Jason","M",43.250496,4.030591,41.397385,3,39.219906
"Jankowski","Steven","M",46.935127,4.076902,50.99082,1,42.858227
"Little","Daniel","M",46.20881,4.5747566,70.06988,1,41.634052
"Hoskins","Ernest","M",45.34061,3.4333246,79.580734,9,41.907288
"Englehart","Kimberly","F",38.047184,4.279543,106.034325,7,33.76764
"Miller","Paul","M",39.17917,6.2196236,42.16699,3,32.959545
"Thompson","Linda","F",37.641026,3.9375596,0,6,33.703465
"Eastridge","Alvin","M",54.373943,5.902829,92.46777,4,48.471115
"Foster","April","F",51.023144,4.6045904,107.6792,9,46.418552
"Zwilling","Claire","F",49.048264,2.0477407,69.39756,5,47.000523
"Neilsen","Joan","M",45.297783,5.3727746,23.993713,3,39.925007
"Hambrick","Gertrude","F",44.563118,3.592505,100.46582,10,40.97061
"Talbert","Clara","F",34.854137,6.8821387,66.91553,2,27.971998
"Reynolds","Bobby","M",43.894814,5.376469,87.30318,1,38.518345
"Glowacki","Maggie","F",53.408802,5.116615,151.32516,9,48.292187
"Jernigan","Caroline","F",46.340366,5.4434266,33.088444,1,40.89694
"Harrison","Viva","F",11.863079,5.7631683,0,9,6.0999107
"Seitz","Anthony","M",37.509266,5.5598283,55.26121,8,31.949438
"Dotson","Sean","M",49.18464,4.868731,132.4559,5,44.315907
"White","Thelma","F",35.02792,5.494795,39.13895,6,29.533125
"Higbee","Connie","F",72.37683,3.657865,198.72343,5,68.71896
"Spencer","Ted","M",56.191536,1.4763379,148.78566,3,54.7152
"Tucker","Ken","M",37.045544,5.2183414,0,9,31.827202
"Westling","Wm","M",32.225315,4.033486,0,9,28.19183
"Carroll","Demetrius","M",31.257704,4.8419743,56.42147,6,26.41573
"Wood","Rodger","M",55.51527,7.0374556,82.68538,8,48.477814
"Hand","Marguerite","F",37.66532,2.6149151,29.580212,5,35.050407
"Wilson","Patricia","F",28.392635,3.866058,37.666023,2,24.526577
"Chan","Norman","M",48.748,4.5755568,64.28185,8,44.172443
"Wainwright","Grace","F",48.698334,5.053625,84.392654,7,43.644707
"Stevenson","Pamela","F",46.648464,3.6452851,120.43813,4,43.003178
"Flores","Jim","M",39.62288,4.170784,12.673856,8,35.452095
"Campbell","Deborah","F",39.891354,3.9528396,0,3,35.938515
"Bunker","Aileen","F",36.77409,2.0796149,25.728107,9,34.694473
"Dumas","George","M",40.80308,6.4613085,2.4630308,4,34.341774
"Allen","Winnie","F",48.29612,3.5840387,77.953896,10,44.712082
"Tarbox","Dawn","F",47.79475,6.3064837,143.07623,5,41.488266
"Snow","Andrea","F",46.696545,3.8485413,129.25085,5,42.848003
"Gregg","Willie","F",54.933014,3.5397127,119.24356,3,51.393303
"Anderson","Maurice","M",41.376503,3.8151865,27.282589,9,37.561317
"Durbin","Todd","M",37.84228,4.7149386,70.221634,3,33.127342
"Cristobal","Kara","F",55.865555,4.7127028,129.42468,8,51.15285
"Burleson","Angeline","F",43.380695,1.3786904,89.825066,7,42.002007
"Bowles","Shani","F",34.011757,4.448463,8.672706,9,29.563293
"Shaver","Melanie","F",58.5592,4.603691,166.18723,10,53.95551
"Arvizu","Beth","F",31.25483,7.0222335,3.0929954,7,24.232595
"Wright","Clarence","M",44.203785,7.9692583,17.195953,10,36.234528
"Ehrlich","Claribel","F",28.701918,5.372454,0,4,23.329464
"Archer","Salome","F",42.308792,5.223027,70.02913,8,37.085766
"White","Louis","M",42.46392,6.412569,49.010273,10,36.051353
"Collins","Kristen","F",45.03213,6.1213393,92.271835,4,38.910793
"Farley","Martha","F",42.0274,6.5175805,52.639374,7,35.50982
"Cadle","Lonnie","M",45.730938,5.4593844,31.165808,4,40.271553
"Bellino","Lorraine","F",28.816948,6.9637265,0,6,21.853222
"Jung","Stephanie","F",42.865578,3.2763383,64.66701,2,39.58924
"Owen","Beverly","F",50.498783,5.3108363,94.629486,5,45.187946
"Murphy","John","M",44.86858,4.9978356,77.50679,9,39.870743
"Adams","Luis","M",35.55819,4.2888055,40.25889,8,31.269384
"Pullen","Ray","M",21.59116,4.5905023,0,9,17.000658
"Roberts","Delores","F",38.612766,4.9676013,73.44402,8,33.645164
"Thrift","Ruth","F",40.31364,3.0846195,79.84894,6,37.22902
"Engler","Philip","M",37.400322,2.2984452,55.34755,6,35.101875
"Budde","Irene","F",47.6345,3.7414372,149.10873,1,43.893063
"Winstead","Creola","F",42.137947,6.4837565,62.315926,4,35.65419
"Wilson","Carl","M",50.11364,4.9636536,61.32397,8,45.149986
"Birch","Maria","F",41.214622,1.8411727,110.02133,7,39.37345
"McCormick","Aaron","M",39.587166,3.9838336,23.813276,7,35.603333
"Jones","John","M",53.401768,7.2479463,50.583447,1,46.15382
"Freed","John","M",36.79882,1.7354522,10.000988,8,35.06337
"Hunt","Andrea","F",45.213486,5.3077526,43.518555,2,39.90573
"Dunn","David","M",47.502228,3.9426503,24.080702,7,43.559578
"Short","Michael","M",44.217674,4.609634,39.539093,2,39.60804
"Bechtel","Bill","M",46.236965,5.8334985,107.62771,7,40.403465
"Hill","Harley","M",55.78249,3.848873,83.233894,5,51.933617
"Washington","Jimmy","M",59.140305,4.657214,119.07617,7,54.48309
"Clune","Martha","F",46.574017,4.3791385,67.854095,4,42.194878
"Cole","Mathew","M",46.286716,1,94.33966,3,45.286716
"Benedetto","Nathaniel","M",44.827843,4.1422687,47.799603,6,40.685574
"Baldwin","Donald","M",39.85241,6.290397,90.16103,5,33.56201
"Whitham","Patrick","M",35.25714,5.510858,27.000504,1,29.746283
"Jensen","Thomas","M",44.33134,6.014188,13.410535,8,38.317154
"Ratliff","Annie","F",40.3044,4.0214357,14.04733,4,36.282967
"Cole","Allan","M",36.074936,5.175744,23.262527,6,30.899193
"Brown","Marjorie","F",45.66615,0.63437134,98.22382,9,45.031776
"Smith","Kevin","M",63.09056,5.359204,98.1051,7,57.731358
"Bounds","Carl","M",45.124,2.547521,72.63041,5,42.57648
"Long","Paula","F",32.257298,6.279893,3.736625,1,25.977406
"Brennan","Gina","F",40.61055,3.1923566,71.50318,2,37.418194
"Ebert","Louis","M",25.86411,5.0415297,0,2,20.822582
"Leclerc","Mozella","F",56.96786,1.7922717,125.18018,7,55.17559
"Olsen","Joshua","M",51.213165,4.7467165,73.909,4,46.46645
"Peterson","Bill","M",40.957996,6.3436856,40.71009,4,34.61431
"Allain","Todd","M",47.54242,4.9563046,73.00841,6,42.586113
"Holmgren","Jesus","M",56.61314,5.364002,148.14507,10,51.249138
"Williamson","Kathleen","F",50.697987,3.9677556,107.775635,9,46.730232
"Burgett","Arthur","M",33.029835,4.576589,0,9,28.453245
"Markle","John","M",45.94557,5.6249604,37.84076,2,40.32061
"Roselli","Juliet","F",50.635735,6.0726995,138.34734,6,44.563034
"Wroblewski","Rebecca","F",57.146152,3.6441453,179.30536,10,53.502007
"Sanchez","Robert","M",27.34238,4.9686165,0,7,22.373764
"Perez","Ollie","F",50.30538,4.551691,136.44748,8,45.753693
"Cox","Frank","M",44.412563,5.9284434,53.54367,4,38.48412
"Robinson","Derrick","M",39.64534,5.697885,51.185658,7,33.947456
"Sims","Teresa","F",33.420673,4.239742,6.6498156,3,29.180931
"Brown","Carman","F",58.82899,7.1341705,169.84148,5,51.69482
"Thompson","Doris","F",45.92226,6.1727505,89.47811,6,39.74951
"Bailey","Helen","F",62.653183,2.7036533,228.56549,2,59.94953
"Foster","Amanda","F",41.055363,5.3694406,57.86666,5,35.68592
"Edison","Lula","F",30.934944,5.127947,0,4,25.806997
"Thorpe","Trinidad","M",40.371883,6.328041,54.912098,10,34.043842
"Hernandez","Darlene","F",47.09562,3.0747223,70.36454,9,44.020897
"Reynolds","Derrick","M",43.747223,1,46.64496,1,42.747223
"Walters","Mark","M",31.074915,3.7193701,2.25298,4,27.355545
"Dixon","Cristen","F",56.283615,2.3571525,152.17024,7,53.926464
"Saucedo","Diana","F",32.609833,7.049093,0,2,25.56074
"Dion","James","M",48.46141,4.45531,115.75359,7,44.0061
"Beadles","Bessie","F",26.109344,4.3419504,0,10,21.767395
"Brown","Josephine","F",25.331852,2.7406137,0,10,22.591238
"Pritchett","James","M",54.348885,4.8822584,80.762024,6,49.466625
"Poirier","David","M",51.887222,5.1499496,28.66816,6,46.737274
"Carroll","Jonathan","M",47.657223,2.983866,78.53677,3,44.673355
"Arroyo","Barry","M",33.762833,4.3586044,0,1,29.404228
"Huber","Alvin","M",33.10285,6.4579964,0,7,26.644855
"McFarland","Nancy","F",43.163715,2.0670776,67.85352,7,41.096638
"Snell","Clara","F",34.11793,4.689694,48.333332,4,29.428238
"Bowser","Debra","F",43.89348,5.4157653,75.50701,5,38.477715
"Sheehan","Frances","F",43.277187,2.564201,120.789825,6,40.712986
"Olszewski","Norma","F",51.317886,7.645976,106.64965,1,43.67191
"Little","Gilberto","M",46.847267,3.4744387,76.820175,3,43.37283
"Wood","Rebecca","F",58.254387,2.3397021,119.31823,8,55.914684
"Bierman","Pedro","M",55.430702,5.017416,128.0882,8,50.413284
"Coleman","Christopher","M",53.32132,5.466317,78.97268,5,47.855003
"Gamez","Dean","M",50.049004,3.3908994,73.85602,2,46.658104
"Herrera","Lisa","F",46.310806,6.848078,82.2028,4,39.46273
"McLain","Juanita","F",32.7448,5.45305,25.85396,10,27.29175
"Stevens","Johanna","F",42.528114,5.2039824,46.70402,7,37.32413
"Grady","Kimberly","F",47.32953,2.1779752,125.59613,4,45.151554
"Ryan","Jason","M",57.399063,5.807824,132.55542,1,51.59124
"Nott","Loren","M",61.123592,6.9974866,146.87463,4,54.126106
"Wills","Jennette","F",30.340994,6.7447515,36.3718,10,23.596243
"Barbee","Jean","F",32.08964,6.4798617,11.967883,7,25.60978
"Jackson","Marguerite","F",32.57815,5.2324276,24.772327,3,27.345724
"Kenyon","Mary","F",49.57823,9.768702,147.80516,10,39.809532
"Richardson","James","M",40.461082,3.125487,55.331963,3,37.335594
"Heck","Kristopher","M",22.85342,4.74086,0,8,18.11256
"Williams","Alvin","M",44.789383,6.3953085,53.872875,9,38.394073
"Smith","Shirley","F",43.697994,3.3554285,95.370926,2,40.342567
"Shepherd","Debra","F",41.32538,4.7035484,49.251842,6,36.62183
"Robbins","Missy","F",48.923958,5.34846,102.87199,1,43.575497
"Kisner","Wesley","M",36.39021,2.7450168,48.73282,9,33.64519
"Lucas","Irena","F",67.19498,2.619692,203.68517,3,64.57529
"Stephens","Jared","M",44.485203,4.006938,69.22897,9,40.478264
"Andre","Brandon","M",38.639496,5.04582,84.014114,10,33.593674
"Hurt","Reva","F",49.19095,3.063826,147.76648,7,46.12712
"Ladd","Hilton","M",53.65153,2.6587622,31.668625,10,50.992767
"Clark","Stephanie","F",41.95025,2.7672594,80.28373,7,39.18299
"Barber","Matthew","M",38.774014,3.5007153,10.200094,5,35.2733
"Frank","Zola","F",38.760548,2.1421115,105.483055,1,36.618435
"Remington","Irving","M",49.67695,6.0725436,102.65921,10,43.604404
"Shepherd","Shelby","M",47.140625,6.555197,133.71472,5,40.585426
"Estrada","Missy","F",63.299187,4.232378,180.48428,2,59.06681
"Earl","Britt","M",47.7542,5.046862,70.6742,5,42.707336
"Robles","Billie","F",28.936466,6.1325626,0,9,22.803904
"Blackwell","Jonathan","M",48.41132,8.997167,108.898926,9,39.414154
"Baker","Letha","F",51.62345,6.71186,111.85176,1,44.91159
"Gonzalez","Martin","M",43.173244,3.7643492,41.71021,8,39.408894
"Baldwin","Bradley","M",50.000267,1.2575853,81.70654,10,48.742683
"Carrington","Robert","M",60.12013,5.037806,153.87498,4,55.08232
"Matthews","Janis","F",55.127983,2.5898178,120.60201,10,52.538166
"Quezada","Gloria","F",39.000965,5.2299976,38.484512,3,33.770966
"Brown","Peggy","F",34.148537,8.069495,79.49357,9,26.07904
"Fox","Trina","F",36.4091,4.901433,61.75284,9,31.507668
"Fowler","Isabel","F",38.51024,4.0559382,54.480564,10,34.4543
